X,Y,objectid,id_punto,nombreestablecimiento,direccion,codigo_mpio,municipio,barrio,linea_cuenca,estado,longitud,latitud
-75.6047972302488,6.25083554035609,1240,1240,Hermanos Velez,CL 44 84 38,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60479723,6.25083554
-75.5958724598163,6.26763280977597,1241,1241,La 80 Calasanz,CR 80 53 A 05 PISO 01,05001,Medellín,Calasanz,Línea O,En servicio,-75.59587246,6.26763281
-75.5980328802268,6.24817649998746,1242,1242,La Consolata,TRANSVERSAL 39 B 79 54,05001,Medellín,Los Pinos,Línea O,En servicio,-75.59803288,6.2481765
-75.6076804504083,6.23447607983885,1243,1243,Las Mercedes,CR 84 32 85,05001,Medellín,Belen,Línea O,En servicio,-75.60768045,6.23447608
-75.6026033296277,6.24792805974432,1244,1244,Laureles,CR 81 42 37,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60260333,6.24792806
-75.6070066501648,6.24411968015189,1245,1245,Lavapress,CL 35 84 31,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60700665,6.24411968
-75.6040393899156,6.25077172035224,1246,1246,Los Montañeritos,CR 82 44 03,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60403939,6.25077172
-75.5968247503742,6.2677008799276,1247,1247,Los Picapiedras,CL 53 A 80 A 59,05001,Medellín,Calasanz,Línea O,Desactivado,-75.59682475,6.26770088
-75.5992601998905,6.24576393989881,1248,1248,Lucrecio Jaramillo,CR 79 38 102,05001,Medellín,Los Pinos,Línea O,En servicio,-75.5992602,6.24576394
-75.602519879731,6.24083541992164,1249,1249,Mall La 34,CL 34 80 C 22,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60251988,6.24083542
-75.5977547600182,6.25930711973839,1250,1250,Metro Estacion Floresta,CR 80 48 27,05001,Medellín,Calasanz,Línea O,En servicio,-75.59775476,6.25930712
-75.5977547600182,6.25930711973839,1251,1251,Metro Estacion Floresta (2),CR 80 48 27     ,05001,Medellín,Calasanz,Línea O,En servicio,-75.59775476,6.25930712
-75.5930730003705,6.2637989996015,1252,1252,Nueva Cuarta Brigada,CR 77 C N 52 55,05001,Medellín,Calasanz,Línea O,En servicio,-75.593073,6.263799
-75.6043639898553,6.25062630029763,1253,1253,Oficina America  2,CL 44 82 79,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60436399,6.2506263
-75.6032030404198,6.24321037043656,1254,1254,Oficina Don Quijote,CL 35 81 21,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60320304,6.24321037
-75.6047549896675,6.25067795978791,1255,1255,Papeleria  Punta Fina,CL 44 84 23,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60475499,6.25067796
-75.5981916601482,6.25657741036395,1256,1256,Qap La 80,CR 80 46 40,05001,Medellín,Calasanz,Línea O,En servicio,-75.59819166,6.25657741
-75.6034256896596,6.23861107037813,1257,1257,Santa Gema # 2,CL 33 81 03,05001,Medellín,Belen,Línea O,En servicio,-75.60342569,6.23861107
-75.6071859233529,6.23870491883078,1258,1258,Super Vaquita La 33,CL 33 83 A 36,05001,Medellín,Belen,Línea O,En servicio,-75.60718592,6.23870492
-75.5991630300245,6.24898798966318,1259,1259,Tarapaca,CR 80 39 201,05001,Medellín,Los Pinos,Línea O,En servicio,-75.59916303,6.24898799
-75.6025092104404,6.24708522032886,1260,1260,Tramites La 80,CR 81 40 12,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60250921,6.24708522
-75.6028171897507,6.25487765005482,1261,1261,Transversal,TRANSVERSAL 45 C 85 05,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60281719,6.25487765
-75.5562115202221,6.24245638029164,1262,1262,Argemiro Buenos Aires,CL 49 34 03,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.55621152,6.24245638
-75.5615471698534,6.31994717997447,1263,1263,Avenida Obrero,CL 32 56 04,05088,Bello,Bello,Línea T,En servicio,-75.56154717,6.31994718
-75.5624513996453,6.24581992994433,1264,1264,Ayacucho San Ignacio,CL 49 42 48,05001,Medellín,La Candelaria,Línea T,En servicio,-75.5624514,6.24581993
-75.5606178402341,6.31644164958691,1265,1265,Cabañas,CR 55 27 A 29,05088,Bello,Bello,Línea T,En servicio,-75.56061784,6.31644165
-75.5644974797916,6.24784033967803,1266,1266,Confiar,CL 50 45 16,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56449748,6.24784034
-75.5549319204056,6.24181158031427,1267,1267,Consumo,CL 49 32 85,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.55493192,6.24181158
-75.5650151303808,6.24671597970894,1268,1268,El Palo,CR 45 48 90,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56501513,6.24671598
-75.5650151303808,6.24671597970894,1269,1269,El Palo (2),CR 45 48 90,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56501513,6.24671598
-75.5660906401513,6.24517299005328,1270,1270,El Palo Con Bombona,CR 45 46 76,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56609064,6.24517299
-75.5660906401513,6.24517299005328,1271,1271,El Palo Con Bombona (2),CR 45 46 76,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56609064,6.24517299
-75.540788000156,6.2335459999783,1272,1272,Estacion Alejandro Echavarria,CL 5013 17,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.540788,6.233546
-75.5529289998172,6.24089400016953,1273,1273,Ganaservicios Buenos Aires,CL 49 30 04,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.552929,6.240894
-75.5545494896228,6.24177529991655,1274,1274,Gildardo Buenos Aires,CL 49 32 34,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.55454949,6.2417753
-75.6067956619558,6.17629215978377,1275,1275,Las Acasias,CL 5653A 17,05360,Itagui,Itagui,Línea T,En servicio,-75.60679566,6.17629216
-75.5599502302812,6.24437737978419,1276,1276,Pagadiario,CL 49 38 77,05001,Medellín,Buenos Aires,Línea T,En servicio,-75.55995023,6.24437738
-75.5644853201959,6.24745015027214,1277,1277,Panorama,CR 45 49 56,05001,Medellín,La Candelaria,Línea T,En servicio,-75.56448532,6.24745015
-75.6087199997197,6.22261999956519,1278,1278,Multiservicios Aliadas,CR 84 F 18 A 03,05001,Medellín,Belen,C3,En servicio,-75.60872,6.22262
